,concept,is_bool,item_num,set_num,answer,hyes,hno,p(yes),lambda_rule,rule_expression,manual_code,object,concept_num,set,data_answer,model_answer,to_annotate
7534.0,blue or larger than all other objects,False,2.0,1.0,0.0,7.0,19.0,0.4752908851672828,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",medium green circle,hg31,1.0,False,False,True
7535.0,blue or larger than all other objects,False,3.0,1.0,1.0,8.0,18.0,0.4552429588410405,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",medium blue rectangle,hg31,1.0,True,False,True
7536.0,blue or larger than all other objects,False,4.0,2.0,0.0,1.0,25.0,0.1719929659200261,"""λx.apply1(rectangle,x.o)""
",rectangle,"def is_rule(obj):
    return obj.rectangle",medium yellow circle,hg31,2.0,False,False,True
7537.0,blue or larger than all other objects,False,5.0,2.0,0.0,16.0,10.0,0.4496405782803094,"""λx.apply1(rectangle,x.o)""
",rectangle,"def is_rule(obj):
    return obj.rectangle",medium yellow rectangle,hg31,2.0,False,False,True
7538.0,blue or larger than all other objects,False,6.0,3.0,0.0,5.0,21.0,0.2381931823869081,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium green rectangle,hg31,3.0,False,False,True
7539.0,blue or larger than all other objects,False,7.0,3.0,0.0,2.0,24.0,0.2351029824618535,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium green triangle,hg31,3.0,False,False,True
7540.0,blue or larger than all other objects,False,8.0,3.0,0.0,1.0,25.0,0.0547705079077331,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium yellow circle,hg31,3.0,False,False,True
7541.0,blue or larger than all other objects,False,9.0,4.0,0.0,3.0,23.0,0.2133576901545666,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large green circle,hg31,4.0,False,False,True
7542.0,blue or larger than all other objects,False,10.0,4.0,1.0,10.0,16.0,0.5341997339072577,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small blue triangle,hg31,4.0,True,True,True
7543.0,blue or larger than all other objects,False,11.0,4.0,1.0,12.0,14.0,0.6196446456985996,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large blue triangle,hg31,4.0,True,True,True
7544.0,blue or larger than all other objects,False,12.0,5.0,0.0,5.0,21.0,0.1174996869923461,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium green triangle,hg31,5.0,False,False,True
7545.0,blue or larger than all other objects,False,13.0,5.0,0.0,6.0,20.0,0.1758774083443768,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large green triangle,hg31,5.0,False,False,True
7546.0,blue or larger than all other objects,False,14.0,5.0,0.0,1.0,25.0,0.1697332127777144,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large yellow rectangle,hg31,5.0,False,False,True
7547.0,blue or larger than all other objects,False,15.0,5.0,0.0,1.0,25.0,0.1017136801707465,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium green rectangle,hg31,5.0,False,False,True
7548.0,blue or larger than all other objects,False,16.0,6.0,1.0,19.0,7.0,0.736342749459368,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small blue rectangle,hg31,6.0,True,True,True
7549.0,blue or larger than all other objects,False,17.0,6.0,1.0,16.0,10.0,0.674246207078113,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium blue circle,hg31,6.0,True,True,True
7550.0,blue or larger than all other objects,False,18.0,7.0,1.0,21.0,4.0,0.8799025751320642,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large blue circle,hg31,7.0,True,True,True
7551.0,blue or larger than all other objects,False,19.0,7.0,0.0,3.0,22.0,0.0528730643079597,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large yellow rectangle,hg31,7.0,False,False,True
7552.0,blue or larger than all other objects,False,20.0,7.0,0.0,1.0,24.0,0.0544020951984975,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium green circle,hg31,7.0,False,False,True
7553.0,blue or larger than all other objects,False,21.0,8.0,0.0,0.0,25.0,0.027368230424372,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large yellow rectangle,hg31,8.0,False,False,True
7554.0,blue or larger than all other objects,False,22.0,8.0,1.0,23.0,2.0,0.9112929192177716,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large blue rectangle,hg31,8.0,True,True,True
7555.0,blue or larger than all other objects,False,23.0,8.0,0.0,2.0,23.0,0.0137764982225689,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium green circle,hg31,8.0,False,False,True
7556.0,blue or larger than all other objects,False,24.0,8.0,0.0,0.0,25.0,0.025590945094791,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium yellow triangle,hg31,8.0,False,False,True
7557.0,blue or larger than all other objects,False,25.0,8.0,1.0,23.0,2.0,0.9113654472173494,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large blue triangle,hg31,8.0,True,True,True
7558.0,blue or larger than all other objects,False,26.0,9.0,0.0,2.0,23.0,0.0096643977447001,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium yellow triangle,hg31,9.0,False,False,True
7559.0,blue or larger than all other objects,False,27.0,9.0,0.0,2.0,23.0,0.0152893429403775,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium green rectangle,hg31,9.0,False,False,True
7560.0,blue or larger than all other objects,False,28.0,9.0,0.0,0.0,25.0,0.2138221765951584,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small yellow triangle,hg31,9.0,False,False,True
7561.0,blue or larger than all other objects,False,29.0,9.0,1.0,21.0,4.0,0.9292429529449464,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small blue circle,hg31,9.0,True,True,True
7562.0,blue or larger than all other objects,False,30.0,10.0,0.0,1.0,24.0,0.0031961541086502,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium yellow rectangle,hg31,10.0,False,False,True
7563.0,blue or larger than all other objects,False,31.0,10.0,0.0,1.0,24.0,0.0618489630504655,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small green triangle,hg31,10.0,False,False,True
7564.0,blue or larger than all other objects,False,32.0,10.0,0.0,1.0,24.0,0.005682627590545,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium green rectangle,hg31,10.0,False,False,True
7565.0,blue or larger than all other objects,False,33.0,10.0,1.0,0.0,25.0,0.032900453952493,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large yellow circle,hg31,10.0,True,False,True
7566.0,blue or larger than all other objects,False,34.0,11.0,1.0,24.0,1.0,0.9164644045757768,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small blue circle,hg31,11.0,True,True,True
7567.0,blue or larger than all other objects,False,35.0,11.0,1.0,22.0,3.0,0.8733286591302658,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium blue rectangle,hg31,11.0,True,True,True
7568.0,blue or larger than all other objects,False,36.0,11.0,1.0,15.0,10.0,0.1930429014627179,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large yellow circle,hg31,11.0,True,False,True
7569.0,blue or larger than all other objects,False,37.0,11.0,0.0,7.0,18.0,0.1200391111740373,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small yellow circle,hg31,11.0,False,False,True
7570.0,blue or larger than all other objects,False,38.0,11.0,0.0,6.0,19.0,0.0834353757180679,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium yellow circle,hg31,11.0,False,False,True
7571.0,blue or larger than all other objects,False,39.0,12.0,1.0,22.0,3.0,0.2783737971039954,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large yellow circle,hg31,12.0,True,False,True
7572.0,blue or larger than all other objects,False,40.0,12.0,0.0,1.0,24.0,0.0042274711016716,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium green rectangle,hg31,12.0,False,False,True
7573.0,blue or larger than all other objects,False,41.0,12.0,1.0,23.0,2.0,0.97458117741769,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small blue triangle,hg31,12.0,True,True,True
7574.0,blue or larger than all other objects,False,42.0,13.0,1.0,3.0,22.0,0.0373935593147507,"""λx.apply1(compose11(compose8(or,blue),compose11(compose8(and,large),circle)),x.o)""
",blue or (circle and large),"def is_rule(obj):
    return obj.blue or (obj.circle and obj.large)",small green triangle,hg31,13.0,True,False,True
7575.0,blue or larger than all other objects,False,43.0,14.0,1.0,24.0,1.0,0.956523131689778,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large blue circle,hg31,14.0,True,True,True
7576.0,blue or larger than all other objects,False,44.0,14.0,1.0,23.0,2.0,0.9515905965156436,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small blue rectangle,hg31,14.0,True,True,True
7577.0,blue or larger than all other objects,False,45.0,14.0,0.0,4.0,21.0,0.2380564578510302,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small green circle,hg31,14.0,False,False,True
7578.0,blue or larger than all other objects,False,46.0,15.0,0.0,2.0,23.0,0.0280342688774908,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium yellow triangle,hg31,15.0,False,False,True
7579.0,blue or larger than all other objects,False,47.0,15.0,0.0,2.0,23.0,0.071690143143769,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small yellow rectangle,hg31,15.0,False,False,True
7580.0,blue or larger than all other objects,False,48.0,15.0,0.0,14.0,11.0,0.0592333959456254,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small green triangle,hg31,15.0,False,False,True
7581.0,blue or larger than all other objects,False,49.0,15.0,1.0,23.0,2.0,0.9373415545539956,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium blue triangle,hg31,15.0,True,True,True
7582.0,blue or larger than all other objects,False,50.0,16.0,0.0,3.0,22.0,0.0078343292952922,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small green rectangle,hg31,16.0,False,False,True
7583.0,blue or larger than all other objects,False,51.0,16.0,1.0,3.0,22.0,0.1728310157531041,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large yellow triangle,hg31,16.0,True,False,True
7584.0,blue or larger than all other objects,False,52.0,16.0,0.0,6.0,19.0,0.0060862980852789,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small yellow triangle,hg31,16.0,False,False,True
7585.0,blue or larger than all other objects,False,53.0,17.0,0.0,3.0,22.0,0.0041324333971033,"""λx.apply1(compose11(compose8(or,blue),large),x.o)""
",blue or large,"def is_rule(obj):
    return obj.large or obj.blue",medium yellow triangle,hg31,17.0,False,False,True
7586.0,blue or larger than all other objects,False,54.0,17.0,1.0,24.0,1.0,0.9810840604120584,"""λx.apply1(compose11(compose8(or,blue),large),x.o)""
",blue or large,"def is_rule(obj):
    return obj.large or obj.blue",large blue circle,hg31,17.0,True,True,True
7587.0,blue or larger than all other objects,False,55.0,17.0,1.0,23.0,2.0,0.9580002999059616,"""λx.apply1(compose11(compose8(or,blue),large),x.o)""
",blue or large,"def is_rule(obj):
    return obj.large or obj.blue",medium blue triangle,hg31,17.0,True,True,True
7588.0,blue or larger than all other objects,False,56.0,17.0,0.0,2.0,23.0,0.0307480052968003,"""λx.apply1(compose11(compose8(or,blue),large),x.o)""
",blue or large,"def is_rule(obj):
    return obj.large or obj.blue",medium yellow circle,hg31,17.0,False,False,True
7589.0,blue or larger than all other objects,False,57.0,17.0,0.0,3.0,22.0,0.0023287942901788,"""λx.apply1(compose11(compose8(or,blue),large),x.o)""
",blue or large,"def is_rule(obj):
    return obj.large or obj.blue",medium green rectangle,hg31,17.0,False,False,True
7590.0,blue or larger than all other objects,False,58.0,18.0,0.0,3.0,22.0,0.006912282417943,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small green triangle,hg31,18.0,False,False,True
7591.0,blue or larger than all other objects,False,59.0,18.0,0.0,1.0,24.0,0.0136563136951508,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small yellow circle,hg31,18.0,False,False,True
7592.0,blue or larger than all other objects,False,60.0,18.0,1.0,21.0,4.0,0.9834847231632012,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium blue circle,hg31,18.0,True,True,True
7593.0,blue or larger than all other objects,False,61.0,19.0,0.0,3.0,22.0,0.0020646692320269,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small green triangle,hg31,19.0,False,False,True
7594.0,blue or larger than all other objects,False,62.0,19.0,0.0,3.0,22.0,0.0086196037449326,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium yellow circle,hg31,19.0,False,False,True
7595.0,blue or larger than all other objects,False,63.0,19.0,0.0,1.0,24.0,0.0014855036364451,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small yellow triangle,hg31,19.0,False,False,True
7596.0,blue or larger than all other objects,False,64.0,19.0,0.0,1.0,24.0,0.0111720388459843,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium green circle,hg31,19.0,False,False,True
7597.0,blue or larger than all other objects,False,65.0,19.0,1.0,22.0,3.0,0.9780333502088752,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small blue triangle,hg31,19.0,True,True,True
7598.0,blue or larger than all other objects,False,66.0,20.0,0.0,1.0,24.0,0.2525719005084283,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large green rectangle,hg31,20.0,False,False,True
7599.0,blue or larger than all other objects,False,67.0,20.0,0.0,2.0,23.0,0.2473438111846917,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large green triangle,hg31,20.0,False,False,True
7600.0,blue or larger than all other objects,False,68.0,20.0,0.0,1.0,24.0,0.2769515411391694,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large green circle,hg31,20.0,False,False,True
7601.0,blue or larger than all other objects,False,69.0,20.0,1.0,24.0,1.0,0.9838002647019266,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large blue rectangle,hg31,20.0,True,True,True
7602.0,blue or larger than all other objects,False,70.0,20.0,0.0,1.0,24.0,0.0005755414575787,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium yellow circle,hg31,20.0,False,False,True
7603.0,blue or larger than all other objects,False,71.0,21.0,1.0,21.0,4.0,0.9815684036598212,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium blue circle,hg31,21.0,True,True,True
7604.0,blue or larger than all other objects,False,72.0,21.0,0.0,1.0,24.0,0.0005366964990116,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium yellow triangle,hg31,21.0,False,False,True
7605.0,blue or larger than all other objects,False,73.0,22.0,1.0,23.0,2.0,0.9792638364854156,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large blue triangle,hg31,22.0,True,True,True
7606.0,blue or larger than all other objects,False,74.0,22.0,1.0,24.0,1.0,0.9713392693327024,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small blue triangle,hg31,22.0,True,True,True
7607.0,blue or larger than all other objects,False,75.0,23.0,1.0,17.0,8.0,0.0521695639060908,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large yellow circle,hg31,23.0,True,False,True
7608.0,blue or larger than all other objects,False,76.0,23.0,1.0,25.0,0.0,0.9959105507525692,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium blue triangle,hg31,23.0,True,True,True
7609.0,blue or larger than all other objects,False,77.0,24.0,1.0,23.0,2.0,0.9942244321584894,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium blue triangle,hg31,24.0,True,True,True
7610.0,blue or larger than all other objects,False,78.0,25.0,0.0,2.0,23.0,0.0233012663609315,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small green circle,hg31,25.0,False,False,True
7611.0,blue or larger than all other objects,False,79.0,25.0,1.0,23.0,2.0,0.993742715379426,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large blue triangle,hg31,25.0,True,True,True
7612.0,blue or larger than all other objects,False,80.0,25.0,0.0,1.0,24.0,0.0145824337948852,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small green rectangle,hg31,25.0,False,False,True
7613.0,blue or larger than all other objects,False,81.0,25.0,0.0,4.0,21.0,0.0093197857451059,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small green triangle,hg31,25.0,False,False,True
8008.0,same size as a circular object,False,0.0,1.0,1.0,10.0,14.0,0.4630532420618465,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",medium blue rectangle,hg88,1.0,True,False,True
8009.0,same size as a circular object,False,1.0,1.0,1.0,8.0,16.0,0.4881590794785779,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",small blue rectangle,hg88,1.0,True,False,True
8010.0,same size as a circular object,False,2.0,1.0,1.0,11.0,13.0,0.5126572996757659,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",medium blue circle,hg88,1.0,True,True,True
8011.0,same size as a circular object,False,3.0,1.0,1.0,12.0,12.0,0.4257402797596796,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",large yellow circle,hg88,1.0,True,False,True
8012.0,same size as a circular object,False,4.0,1.0,1.0,8.0,16.0,0.4310227053450717,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",small yellow circle,hg88,1.0,True,False,True
8013.0,same size as a circular object,False,5.0,2.0,0.0,8.0,16.0,0.6658960945650279,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",large blue triangle,hg88,2.0,False,True,True
8014.0,same size as a circular object,False,6.0,3.0,1.0,16.0,7.0,0.6312829580342623,"""λx.apply7(not,apply1(triangle,x.o))""
",not triangle,"def is_rule(obj):
    return not obj.triangle",medium green rectangle,hg88,3.0,True,True,True
8015.0,same size as a circular object,False,7.0,3.0,1.0,16.0,7.0,0.7213615304174255,"""λx.apply7(not,apply1(triangle,x.o))""
",not triangle,"def is_rule(obj):
    return not obj.triangle",medium green circle,hg88,3.0,True,True,True
8016.0,same size as a circular object,False,8.0,3.0,1.0,22.0,1.0,0.7956755918648923,"""λx.apply7(not,apply1(triangle,x.o))""
",not triangle,"def is_rule(obj):
    return not obj.triangle",small blue circle,hg88,3.0,True,True,True
8017.0,same size as a circular object,False,9.0,3.0,1.0,4.0,19.0,0.5286186639681318,"""λx.apply7(not,apply1(triangle,x.o))""
",not triangle,"def is_rule(obj):
    return not obj.triangle",small yellow triangle,hg88,3.0,True,True,True
8018.0,same size as a circular object,False,10.0,4.0,0.0,13.0,10.0,0.8143431393075389,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",small green triangle,hg88,4.0,False,True,True
8019.0,same size as a circular object,False,11.0,4.0,1.0,19.0,4.0,0.7125587442646975,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",large yellow circle,hg88,4.0,True,True,True
8020.0,same size as a circular object,False,12.0,4.0,1.0,19.0,4.0,0.903532255064988,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",medium blue circle,hg88,4.0,True,True,True
8021.0,same size as a circular object,False,13.0,5.0,0.0,20.0,3.0,0.6804452737929978,"""λx.apply7(not,apply1(triangle,x.o))""
",not triangle,"def is_rule(obj):
    return not obj.triangle",medium yellow rectangle,hg88,5.0,False,True,True
8022.0,same size as a circular object,False,14.0,5.0,1.0,19.0,4.0,0.755207699531411,"""λx.apply7(not,apply1(triangle,x.o))""
",not triangle,"def is_rule(obj):
    return not obj.triangle",small yellow rectangle,hg88,5.0,True,True,True
8023.0,same size as a circular object,False,15.0,5.0,1.0,21.0,2.0,0.8539346810065354,"""λx.apply7(not,apply1(triangle,x.o))""
",not triangle,"def is_rule(obj):
    return not obj.triangle",small yellow circle,hg88,5.0,True,True,True
8024.0,same size as a circular object,False,16.0,6.0,1.0,20.0,3.0,0.8480694766358283,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",large green circle,hg88,6.0,True,True,True
8025.0,same size as a circular object,False,17.0,6.0,1.0,12.0,11.0,0.6462395853091039,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",large green triangle,hg88,6.0,True,True,True
8026.0,same size as a circular object,False,18.0,6.0,0.0,10.0,13.0,0.5023598452202123,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",medium yellow rectangle,hg88,6.0,False,True,True
