,Unnamed: 0,concept,is_bool,item_num,set_num,answer,hyes,hno,p(yes),lambda_rule,rule_expression,manual_code,object,concept_num,set,data_answer,model_answer,to_annotate,code_eval,human_lq,chance,coverage_manual_code,full_coverage_manual_code,consistency
919,6422.0,same shape as a blue object,False,60.0,21.0,1.0,14.0,5.0,0.3422516475967541,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small yellow circle,hg87,21.0,True,False,True,False,0.9,0.5280470914127424,0.8833333333333333,0.881578947368421,True
920,6423.0,same shape as a blue object,False,61.0,21.0,0.0,1.0,18.0,0.035444756089987,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small green rectangle,hg87,21.0,False,False,True,False,0.9,0.5280470914127424,0.8833333333333333,0.881578947368421,True
921,6424.0,same shape as a blue object,False,62.0,21.0,1.0,15.0,4.0,0.3170573350349741,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large green circle,hg87,21.0,True,False,True,False,0.9,0.5280470914127424,0.8833333333333333,0.881578947368421,True
922,6425.0,same shape as a blue object,False,63.0,21.0,1.0,16.0,3.0,0.945693056305572,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium blue circle,hg87,21.0,True,True,True,True,0.9,0.5280470914127424,0.8833333333333333,0.881578947368421,True
923,6426.0,same shape as a blue object,False,64.0,21.0,1.0,17.0,2.0,0.9421823167675712,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium blue triangle,hg87,21.0,True,True,True,True,0.9,0.5280470914127424,0.8833333333333333,0.881578947368421,True
924,6427.0,same shape as a blue object,False,65.0,22.0,0.0,1.0,18.0,0.0170436253857815,"""λx.exists(compose11(compose8(and,blue),apply2(same_shape,x.o)), x.s)""
",same shape as a blue object,"def is_rule(obj):
    return np.any([x.blue and (obj.shape == x.shape) for x in obj.current_set.objs])",large yellow rectangle,hg87,22.0,False,False,True,False,0.9,0.5280470914127424,1.0,1.0,True
925,6428.0,same shape as a blue object,False,66.0,23.0,1.0,17.0,2.0,0.9604410354777428,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small blue triangle,hg87,23.0,True,True,True,True,0.9,0.5280470914127424,0.8636363636363636,0.881578947368421,True
926,6429.0,same shape as a blue object,False,67.0,24.0,0.0,1.0,18.0,0.0792544052811763,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium green circle,hg87,24.0,False,False,True,False,0.9,0.5280470914127424,0.8656716417910447,0.881578947368421,True
927,6430.0,same shape as a blue object,False,68.0,24.0,0.0,1.0,18.0,0.0313253098170207,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium yellow triangle,hg87,24.0,False,False,True,False,0.9,0.5280470914127424,0.8656716417910447,0.881578947368421,True
928,6431.0,same shape as a blue object,False,69.0,24.0,1.0,18.0,1.0,0.9431310299307823,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium blue rectangle,hg87,24.0,True,True,True,True,0.9,0.5280470914127424,0.8656716417910447,0.881578947368421,True
929,6432.0,same shape as a blue object,False,70.0,24.0,1.0,18.0,1.0,0.9503944313332796,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small blue rectangle,hg87,24.0,True,True,True,True,0.9,0.5280470914127424,0.8656716417910447,0.881578947368421,True
930,6433.0,same shape as a blue object,False,71.0,24.0,0.0,2.0,17.0,0.1031935084142787,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small yellow circle,hg87,24.0,False,False,True,False,0.9,0.5280470914127424,0.8656716417910447,0.881578947368421,True
931,6434.0,same shape as a blue object,False,72.0,25.0,0.0,1.0,18.0,0.0022064149967491,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium yellow triangle,hg87,25.0,False,False,True,False,0.9,0.5280470914127424,0.875,0.881578947368421,True
932,6435.0,same shape as a blue object,False,73.0,25.0,0.0,2.0,17.0,0.0080233240386178,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium yellow rectangle,hg87,25.0,False,False,True,False,0.9,0.5280470914127424,0.875,0.881578947368421,True
933,6436.0,same shape as a blue object,False,74.0,25.0,0.0,3.0,16.0,0.0082241898983284,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium green rectangle,hg87,25.0,False,False,True,False,0.9,0.5280470914127424,0.875,0.881578947368421,True
934,6437.0,same shape as a blue object,False,75.0,25.0,0.0,2.0,17.0,0.0151953304552989,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large yellow rectangle,hg87,25.0,False,False,True,False,0.9,0.5280470914127424,0.875,0.881578947368421,True
935,7532.0,blue or larger than all other objects,False,0.0,1.0,0.0,12.0,14.0,0.4254627170529375,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",large yellow circle,hg31,1.0,False,False,True,True,0.9085714285714286,0.5190362879238548,,0.4024390243902439,False
936,7533.0,blue or larger than all other objects,False,1.0,1.0,1.0,14.0,12.0,0.485010594522123,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",large blue rectangle,hg31,1.0,True,False,True,True,0.9085714285714286,0.5190362879238548,,0.4024390243902439,False
937,7534.0,blue or larger than all other objects,False,2.0,1.0,0.0,7.0,19.0,0.4752908851672828,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",medium green circle,hg31,1.0,False,False,True,True,0.9085714285714286,0.5190362879238548,,0.4024390243902439,False
938,7535.0,blue or larger than all other objects,False,3.0,1.0,1.0,8.0,18.0,0.4552429588410405,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",medium blue rectangle,hg31,1.0,True,False,True,True,0.9085714285714286,0.5190362879238548,,0.4024390243902439,False
939,7536.0,blue or larger than all other objects,False,4.0,2.0,0.0,1.0,25.0,0.1719929659200261,"""λx.apply1(rectangle,x.o)""
",rectangle,"def is_rule(obj):
    return obj.rectangle",medium yellow circle,hg31,2.0,False,False,True,False,0.9085714285714286,0.5190362879238548,1.0,0.5,True
940,7537.0,blue or larger than all other objects,False,5.0,2.0,0.0,16.0,10.0,0.4496405782803094,"""λx.apply1(rectangle,x.o)""
",rectangle,"def is_rule(obj):
    return obj.rectangle",medium yellow rectangle,hg31,2.0,False,False,True,True,0.9085714285714286,0.5190362879238548,1.0,0.5,False
941,7538.0,blue or larger than all other objects,False,6.0,3.0,0.0,5.0,21.0,0.2381931823869081,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium green rectangle,hg31,3.0,False,False,True,False,0.9085714285714286,0.5190362879238548,1.0,0.926829268292683,True
942,7539.0,blue or larger than all other objects,False,7.0,3.0,0.0,2.0,24.0,0.2351029824618535,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium green triangle,hg31,3.0,False,False,True,False,0.9085714285714286,0.5190362879238548,1.0,0.926829268292683,True
943,7540.0,blue or larger than all other objects,False,8.0,3.0,0.0,1.0,25.0,0.0547705079077331,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium yellow circle,hg31,3.0,False,False,True,False,0.9085714285714286,0.5190362879238548,1.0,0.926829268292683,True
944,7541.0,blue or larger than all other objects,False,9.0,4.0,0.0,3.0,23.0,0.2133576901545666,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large green circle,hg31,4.0,False,False,True,False,0.9085714285714286,0.5190362879238548,0.7777777777777778,0.5975609756097561,True
945,7542.0,blue or larger than all other objects,False,10.0,4.0,1.0,10.0,16.0,0.5341997339072577,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small blue triangle,hg31,4.0,True,True,True,False,0.9085714285714286,0.5190362879238548,0.7777777777777778,0.5975609756097561,False
946,7543.0,blue or larger than all other objects,False,11.0,4.0,1.0,12.0,14.0,0.6196446456985996,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large blue triangle,hg31,4.0,True,True,True,False,0.9085714285714286,0.5190362879238548,0.7777777777777778,0.5975609756097561,False
947,7544.0,blue or larger than all other objects,False,12.0,5.0,0.0,5.0,21.0,0.1174996869923461,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium green triangle,hg31,5.0,False,False,True,False,0.9085714285714286,0.5190362879238548,1.0,0.926829268292683,True
948,7545.0,blue or larger than all other objects,False,13.0,5.0,0.0,6.0,20.0,0.1758774083443768,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large green triangle,hg31,5.0,False,False,True,False,0.9085714285714286,0.5190362879238548,1.0,0.926829268292683,True
949,7546.0,blue or larger than all other objects,False,14.0,5.0,0.0,1.0,25.0,0.1697332127777144,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large yellow rectangle,hg31,5.0,False,False,True,False,0.9085714285714286,0.5190362879238548,1.0,0.926829268292683,True
950,7547.0,blue or larger than all other objects,False,15.0,5.0,0.0,1.0,25.0,0.1017136801707465,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium green rectangle,hg31,5.0,False,False,True,False,0.9085714285714286,0.5190362879238548,1.0,0.926829268292683,True
951,7548.0,blue or larger than all other objects,False,16.0,6.0,1.0,19.0,7.0,0.736342749459368,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small blue rectangle,hg31,6.0,True,True,True,True,0.9085714285714286,0.5190362879238548,1.0,0.926829268292683,True
952,7549.0,blue or larger than all other objects,False,17.0,6.0,1.0,16.0,10.0,0.674246207078113,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium blue circle,hg31,6.0,True,True,True,True,0.9085714285714286,0.5190362879238548,1.0,0.926829268292683,True
953,7550.0,blue or larger than all other objects,False,18.0,7.0,1.0,21.0,4.0,0.8799025751320642,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large blue circle,hg31,7.0,True,True,True,True,0.9085714285714286,0.5190362879238548,1.0,0.926829268292683,True
954,7551.0,blue or larger than all other objects,False,19.0,7.0,0.0,3.0,22.0,0.0528730643079597,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large yellow rectangle,hg31,7.0,False,False,True,False,0.9085714285714286,0.5190362879238548,1.0,0.926829268292683,True
955,7552.0,blue or larger than all other objects,False,20.0,7.0,0.0,1.0,24.0,0.0544020951984975,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium green circle,hg31,7.0,False,False,True,False,0.9085714285714286,0.5190362879238548,1.0,0.926829268292683,True
956,7553.0,blue or larger than all other objects,False,21.0,8.0,0.0,0.0,25.0,0.027368230424372,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large yellow rectangle,hg31,8.0,False,False,True,False,0.9085714285714286,0.5190362879238548,1.0,0.926829268292683,True
957,7554.0,blue or larger than all other objects,False,22.0,8.0,1.0,23.0,2.0,0.9112929192177716,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large blue rectangle,hg31,8.0,True,True,True,True,0.9085714285714286,0.5190362879238548,1.0,0.926829268292683,True
958,7555.0,blue or larger than all other objects,False,23.0,8.0,0.0,2.0,23.0,0.0137764982225689,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium green circle,hg31,8.0,False,False,True,False,0.9085714285714286,0.5190362879238548,1.0,0.926829268292683,True
959,7556.0,blue or larger than all other objects,False,24.0,8.0,0.0,0.0,25.0,0.025590945094791,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium yellow triangle,hg31,8.0,False,False,True,False,0.9085714285714286,0.5190362879238548,1.0,0.926829268292683,True
960,7557.0,blue or larger than all other objects,False,25.0,8.0,1.0,23.0,2.0,0.9113654472173494,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large blue triangle,hg31,8.0,True,True,True,True,0.9085714285714286,0.5190362879238548,1.0,0.926829268292683,True
961,7558.0,blue or larger than all other objects,False,26.0,9.0,0.0,2.0,23.0,0.0096643977447001,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium yellow triangle,hg31,9.0,False,False,True,False,0.9085714285714286,0.5190362879238548,1.0,0.926829268292683,True
962,7559.0,blue or larger than all other objects,False,27.0,9.0,0.0,2.0,23.0,0.0152893429403775,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium green rectangle,hg31,9.0,False,False,True,False,0.9085714285714286,0.5190362879238548,1.0,0.926829268292683,True
963,7560.0,blue or larger than all other objects,False,28.0,9.0,0.0,0.0,25.0,0.2138221765951584,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small yellow triangle,hg31,9.0,False,False,True,False,0.9085714285714286,0.5190362879238548,1.0,0.926829268292683,True
964,7561.0,blue or larger than all other objects,False,29.0,9.0,1.0,21.0,4.0,0.9292429529449464,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small blue circle,hg31,9.0,True,True,True,True,0.9085714285714286,0.5190362879238548,1.0,0.926829268292683,True
965,7562.0,blue or larger than all other objects,False,30.0,10.0,0.0,1.0,24.0,0.0031961541086502,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium yellow rectangle,hg31,10.0,False,False,True,False,0.9085714285714286,0.5190362879238548,1.0,0.926829268292683,True
966,7563.0,blue or larger than all other objects,False,31.0,10.0,0.0,1.0,24.0,0.0618489630504655,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small green triangle,hg31,10.0,False,False,True,False,0.9085714285714286,0.5190362879238548,1.0,0.926829268292683,True
967,7564.0,blue or larger than all other objects,False,32.0,10.0,0.0,1.0,24.0,0.005682627590545,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium green rectangle,hg31,10.0,False,False,True,False,0.9085714285714286,0.5190362879238548,1.0,0.926829268292683,True
968,7565.0,blue or larger than all other objects,False,33.0,10.0,1.0,0.0,25.0,0.032900453952493,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large yellow circle,hg31,10.0,True,False,True,False,0.9085714285714286,0.5190362879238548,1.0,0.926829268292683,True
969,7566.0,blue or larger than all other objects,False,34.0,11.0,1.0,24.0,1.0,0.9164644045757768,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small blue circle,hg31,11.0,True,True,True,True,0.9085714285714286,0.5190362879238548,0.9705882352941176,0.926829268292683,True
970,7567.0,blue or larger than all other objects,False,35.0,11.0,1.0,22.0,3.0,0.8733286591302658,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium blue rectangle,hg31,11.0,True,True,True,True,0.9085714285714286,0.5190362879238548,0.9705882352941176,0.926829268292683,True
971,7568.0,blue or larger than all other objects,False,36.0,11.0,1.0,15.0,10.0,0.1930429014627179,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large yellow circle,hg31,11.0,True,False,True,False,0.9085714285714286,0.5190362879238548,0.9705882352941176,0.926829268292683,True
972,7569.0,blue or larger than all other objects,False,37.0,11.0,0.0,7.0,18.0,0.1200391111740373,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small yellow circle,hg31,11.0,False,False,True,False,0.9085714285714286,0.5190362879238548,0.9705882352941176,0.926829268292683,True
973,7570.0,blue or larger than all other objects,False,38.0,11.0,0.0,6.0,19.0,0.0834353757180679,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium yellow circle,hg31,11.0,False,False,True,False,0.9085714285714286,0.5190362879238548,0.9705882352941176,0.926829268292683,True
974,7571.0,blue or larger than all other objects,False,39.0,12.0,1.0,22.0,3.0,0.2783737971039954,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large yellow circle,hg31,12.0,True,False,True,False,0.9085714285714286,0.5190362879238548,0.9487179487179487,0.926829268292683,True
975,7572.0,blue or larger than all other objects,False,40.0,12.0,0.0,1.0,24.0,0.0042274711016716,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium green rectangle,hg31,12.0,False,False,True,False,0.9085714285714286,0.5190362879238548,0.9487179487179487,0.926829268292683,True
976,7573.0,blue or larger than all other objects,False,41.0,12.0,1.0,23.0,2.0,0.97458117741769,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small blue triangle,hg31,12.0,True,True,True,True,0.9085714285714286,0.5190362879238548,0.9487179487179487,0.926829268292683,True
977,7574.0,blue or larger than all other objects,False,42.0,13.0,1.0,3.0,22.0,0.0373935593147507,"""λx.apply1(compose11(compose8(or,blue),compose11(compose8(and,large),circle)),x.o)""
",blue or (circle and large),"def is_rule(obj):
    return obj.blue or (obj.circle and obj.large)",small green triangle,hg31,13.0,True,False,True,False,0.9085714285714286,0.5190362879238548,0.9523809523809523,0.9390243902439024,True
978,7575.0,blue or larger than all other objects,False,43.0,14.0,1.0,24.0,1.0,0.956523131689778,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large blue circle,hg31,14.0,True,True,True,True,0.9085714285714286,0.5190362879238548,0.9069767441860465,0.926829268292683,True
979,7576.0,blue or larger than all other objects,False,44.0,14.0,1.0,23.0,2.0,0.9515905965156436,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small blue rectangle,hg31,14.0,True,True,True,True,0.9085714285714286,0.5190362879238548,0.9069767441860465,0.926829268292683,True
980,7577.0,blue or larger than all other objects,False,45.0,14.0,0.0,4.0,21.0,0.2380564578510302,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small green circle,hg31,14.0,False,False,True,False,0.9085714285714286,0.5190362879238548,0.9069767441860465,0.926829268292683,True
981,7578.0,blue or larger than all other objects,False,46.0,15.0,0.0,2.0,23.0,0.0280342688774908,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium yellow triangle,hg31,15.0,False,False,True,False,0.9085714285714286,0.5190362879238548,0.9130434782608695,0.926829268292683,True
982,7579.0,blue or larger than all other objects,False,47.0,15.0,0.0,2.0,23.0,0.071690143143769,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small yellow rectangle,hg31,15.0,False,False,True,False,0.9085714285714286,0.5190362879238548,0.9130434782608695,0.926829268292683,True
983,7580.0,blue or larger than all other objects,False,48.0,15.0,0.0,14.0,11.0,0.0592333959456254,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small green triangle,hg31,15.0,False,False,True,False,0.9085714285714286,0.5190362879238548,0.9130434782608695,0.926829268292683,True
984,7581.0,blue or larger than all other objects,False,49.0,15.0,1.0,23.0,2.0,0.9373415545539956,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium blue triangle,hg31,15.0,True,True,True,True,0.9085714285714286,0.5190362879238548,0.9130434782608695,0.926829268292683,True
985,7582.0,blue or larger than all other objects,False,50.0,16.0,0.0,3.0,22.0,0.0078343292952922,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small green rectangle,hg31,16.0,False,False,True,False,0.9085714285714286,0.5190362879238548,0.92,0.926829268292683,True
986,7583.0,blue or larger than all other objects,False,51.0,16.0,1.0,3.0,22.0,0.1728310157531041,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large yellow triangle,hg31,16.0,True,False,True,False,0.9085714285714286,0.5190362879238548,0.92,0.926829268292683,True
987,7584.0,blue or larger than all other objects,False,52.0,16.0,0.0,6.0,19.0,0.0060862980852789,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small yellow triangle,hg31,16.0,False,False,True,False,0.9085714285714286,0.5190362879238548,0.92,0.926829268292683,True
988,7585.0,blue or larger than all other objects,False,53.0,17.0,0.0,3.0,22.0,0.0041324333971033,"""λx.apply1(compose11(compose8(or,blue),large),x.o)""
",blue or large,"def is_rule(obj):
    return obj.large or obj.blue",medium yellow triangle,hg31,17.0,False,False,True,False,0.9085714285714286,0.5190362879238548,0.8679245283018868,0.8780487804878049,True
989,7586.0,blue or larger than all other objects,False,54.0,17.0,1.0,24.0,1.0,0.9810840604120584,"""λx.apply1(compose11(compose8(or,blue),large),x.o)""
",blue or large,"def is_rule(obj):
    return obj.large or obj.blue",large blue circle,hg31,17.0,True,True,True,True,0.9085714285714286,0.5190362879238548,0.8679245283018868,0.8780487804878049,True
990,7587.0,blue or larger than all other objects,False,55.0,17.0,1.0,23.0,2.0,0.9580002999059616,"""λx.apply1(compose11(compose8(or,blue),large),x.o)""
",blue or large,"def is_rule(obj):
    return obj.large or obj.blue",medium blue triangle,hg31,17.0,True,True,True,True,0.9085714285714286,0.5190362879238548,0.8679245283018868,0.8780487804878049,True
991,7588.0,blue or larger than all other objects,False,56.0,17.0,0.0,2.0,23.0,0.0307480052968003,"""λx.apply1(compose11(compose8(or,blue),large),x.o)""
",blue or large,"def is_rule(obj):
    return obj.large or obj.blue",medium yellow circle,hg31,17.0,False,False,True,False,0.9085714285714286,0.5190362879238548,0.8679245283018868,0.8780487804878049,True
992,7589.0,blue or larger than all other objects,False,57.0,17.0,0.0,3.0,22.0,0.0023287942901788,"""λx.apply1(compose11(compose8(or,blue),large),x.o)""
",blue or large,"def is_rule(obj):
    return obj.large or obj.blue",medium green rectangle,hg31,17.0,False,False,True,False,0.9085714285714286,0.5190362879238548,0.8679245283018868,0.8780487804878049,True
993,7590.0,blue or larger than all other objects,False,58.0,18.0,0.0,3.0,22.0,0.006912282417943,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small green triangle,hg31,18.0,False,False,True,False,0.9085714285714286,0.5190362879238548,0.9137931034482759,0.926829268292683,True
994,7591.0,blue or larger than all other objects,False,59.0,18.0,0.0,1.0,24.0,0.0136563136951508,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small yellow circle,hg31,18.0,False,False,True,False,0.9085714285714286,0.5190362879238548,0.9137931034482759,0.926829268292683,True
